"songId"	"title"	"author"	"category"	"segment1"	"segment2"	"segment3"	"segment4"	"segment5"	"segment6"	"segment7"	"segment8"
"SDAH_554"	"554. O Let Me Walk With Thee"	""	"SDA Hymnal (SDAH)"	"O let me walk with Thee, my God,
As Enoch walked in days of old;
Place Thou my trembling hand in Thine,
And sweet communion with me hold;
E'en though the path I may not see,
Yet, Jesus, let me walk with Thee."	"I cannot, dare not, walk alone;
The tempest rages in the sky,
A thousand snares beset my feet,
A thousand foes are lurking nigh.
Still Thou the raging of the sea,
O Master! let me walk with Thee."	"If I may rest my hand in Thine,
I'll count the joys of earth but loss,
And firmly, bravely journey on;
I'll bear the banner of the cross
Till Zion's glorious gates I see;
Yet, Savior, let me walk with Thee."	""	""	""	""	""
"SDAH_555"	"555. Shepherd of Tender Youth"	""	"SDA Hymnal (SDAH)"	"Shepherd of tender youth,
Guiding in love and truth,
Through devious ways;
Christ our triumphant King,
We come Thy name to sing,
Hither our children bring
To shout Thy praise."	"Thou are our holy Lord,
The all subduing Word,
Healer of strife;
Thou didst Thyself abase,
That from sin's deep disgrace
Thou mightest save our race,
And give us life."	"Thou are the great High Priest;
Thou has prepared the feast
Of heavenly love;
While in our mortal pain
None call on Thee in vain;
Help Thou dost not disdain,
Help from above."	"Ever be Thou our Guide,
Our Shepherd and our pride,
Our staff and song;
Jesus, Thou Christ of God,
By Thy perennial word,
Lead us where Thou hast trod,
Make our faith strong."	""	""	""	""
"SDAH_556"	"556. As Saints of Old"	""	"SDA Hymnal (SDAH)"	"As saints of old their first-fruits brought
Of orchard, flock, and field
To God, the giver of all good,
The source of bounteous yield;
So we today first-fruits would bring,
The wealth of this good land,
Of farm and market, shop and home,
Of mind and heart and hand."	"A world in need now summons us
To labor, love, and give;
To make our life an offering
To God, that all may live.
The church of Christ is calling us
To make the dream come true:
A world redeemed by Christ-like love;
All life in Christ made new."	"In gratitude and humble trust
We bring our best today
To serve Your cause and share Your love
With all along life's way.
O God, who gave Yourself to us
In Jesus Christ Your Son,
Teach us to give ourselves each day
Until life's work is done."	""	""	""	""	""
"SDAH_557"	"557. Come, Ye Thankful People"	""	"SDA Hymnal (SDAH)"	"Come, ye thankful people, come,
Raise the song of harvest home!
All is safely gathered in,
Ere the winter storms begin;
God, our Maker, doth provide
For our wants to be supplied;
Come to God's own temple, come;
Raise the song of harvest home!"	"We ourselves are God's own field,
Fruit unto His praise to yield;
Wheat and tares together sown,
Unto joy or sorrow grown;
First the blade and then the ear,
Then the full corn shall appear;
Grant, O harvest Lord, that we
Wholesome grain and pure may be."	"For the Lord our God shall come,
And shall take His harvest home;
From His field shall purge away
All that doth offend, that day;
Give His angels charge at last
In the fire the tares to cast,
But the fruitful ears to store
In His garner evermore."	"Then, thou church triumphant, come,
Raise the song of harvest home;
All are safely gathered in,
Free from sorrow, free from sin;
There forever purified
In God's garner to abide;
Come, ten thousand angels, come,
Raise the glorious harvest home!"	""	""	""	""
"SDAH_558"	"558. For the Fruits of His Creation"	""	"SDA Hymnal (SDAH)"	"For the fruits of His creation, thanks be to God;
For the gifts to every nation, thanks be to God;
For the plowing, sowing, reaping,
Silent growth while men are sleeping,
Future needs in earth's safe keeping,
Thanks be to God!"	"In the just reward of labor, God's will is done;
In the help we give our neighbor, God's will is done;
In our world-wide task of caring
For the hungry and despairing,
In the harvests men are sharing,
God's will is done."	"For the harvests of His Spirit, thanks be to God;
For the good all men inherit, thanks be to God;
For the wonders that astound us,
For the truths that still confound us,
Most of all, that love has found us,
Thanks be to God!"	""	""	""	""	""
"SDAH_559"	"559. Now Thank We All Our God"	""	"SDA Hymnal (SDAH)"	"Now thank we all our God
With heart and hands and voices,
Who wondrous things hath done,
In whom His world rejoices;
Who, from our mothers' arms
Hath blessed us on our way
With countless gifts of love,
And still is ours today."	"O may this bounteous God
Through all our life be near us,
With ever joyful hearts
And blessed peace to cheer us;
And keep us still in grace,
And guide us when perplexed;
And free us from all ills
In this world and the next."	"All praise and thanks to God,
The Father, now be given,
The Son, and Him who reigns
With them in highest heaven,
The one eternal God,
Whom earth and heaven adore;
For thus it was, is now,
And shall be evermore."	""	""	""	""	""
"SDAH_560"	"560. Let All Things Now Living"	""	"SDA Hymnal (SDAH)"	"Let all things now living a song of thanksgiving
To God the Creator triumphantly raise,
Who fashioned and made us, protected and stayed us,
Who guideth us on to the end of our days.
His banners are o'er us, His light goes before us,
A pillar of fire shining forth in the night,
'Til shadows have vanished and darkness is banished,
As forward we travel from light into light."	"His law He enforces: the stars in their courses,
The sun in His orbit, obediently shine;
The hills and the mountains, the rivers and fountains,
The deeps of the ocean proclaim Him divine,
We too should be voicing our love and rejoicing,
With glad adoration a song let us raise,
'Til all things now living unite in thanksgiving
To God in the highest, hosanna and praise."	""	""	""	""	""	""
"SDAH_561"	"561. We Plow the Fields"	""	"SDA Hymnal (SDAH)"	"We plow the fields, and scatter
The good seed on the land,
But it is fed and watered
By God's almighty hand.
He sends the snow in winter,
The warmth to swell the grain,
The breezes and the sunshine,
And soft, refreshing rain."	"All good gifts around us
Are sent from heaven above;
Then thank the Lord,
O thank the Lord
For all His love."	"He only is the Maker
Of all things near and far;
He paints the wayside flower,
He lights the evening star.
The winds and waves obey Him,
By Him the birds are fed;
Much more, to us His children,
He gives our daily bread."	"We thank Thee then, O Father,
For all things bright and good:
The seedtime and the harvest,
Our life, our health, and food.
Accept the gifts we offer
For all Thy love imparts,
And, what Thou most desirest,
Our humble, thankful hearts."	""	""	""	""
"SDAH_562"	"562. Come, Sing a Song of Harvest"	""	"SDA Hymnal (SDAH)"	"Come, sing a song of harvest,
Of thanks for daily food!
To offer God the first fruits
Is old as gratitude."	"Long, long ago, the reapers,
Before they kept the feast,
Put firstfruits in a basket,
And took it to the priest."	"Shall we, sometimes forgetful
Of where creation starts,
With science in our pockets
Lose wonder from our hearts?"	"May God, the great Creator,
To whom all life belongs,
Accept these gifts we offer,
Our service and our songs."	"And lest the world go hungry
While we ourselves are fed,
Make each of us more ready
To share our daily bread."	""	""	""
"SDAH_563"	"563. Praise and Thanksgiving"	""	"SDA Hymnal (SDAH)"	"1
Praise and thanksgiving let everyone bring
Unto our Father for every good thing.
All together joyfully sing!"	""	""	""	""	""	""	""
"SDAH_564"	"564. For Sunrise Hope and Sunset Calm"	""	"SDA Hymnal (SDAH)"	"For sunrise hope and sunset calm,
And all that lies between,
For all the sweetness and the balm
That is and that has been,
For comradeship for peace in strife,
And light on darkened days;
For work to do and strength for life
We sing our hymn of praise."	"But O, we press far, far above
These gifts of pure delight,
And find in Thee, and in Thy love
Contentment infinite.
O Lord, beloved, in whom are found
All joys of time and place,
What will it be when joy is crowned
By vision of Thy face?"	""	""	""	""	""	""
"SDAH_565"	"565. For the Beauty of the Earth"	""	"SDA Hymnal (SDAH)"	"For the beauty of the earth,
For the glory of the skies,
For the love which from our birth
Over and around us lies,
Lord of all, to Thee we raise
This our grateful song of praise."	"For the joy of human love,
Brother, sister, parent, child,
Friends on earth and friends above,
Pleasures pure and undefiled,
Lord of all, to Thee we raise
This our grateful song of praise."	"For the gift of Thy dear Son,
For the hope of heaven at last,
For the Spirit's victory won,
For the crown when life is past,
Lord of all, to Thee we raise
Songs of gratitude and praise."	""	""	""	""	""
"SDAH_566"	"566. Father, We Thank You"	""	"SDA Hymnal (SDAH)"	"Father, we thank You
For the light that shines all the day;
For the bright sky You have given
Most like Your heaven;
Father, we thank You."	"Father, we thank You
For the lamps that lighten the way;
For human skill's exploration
Of Your creation;
Father, we thank You."	"Father, we thank You
For the friends who brighten our play;
For Your command to call others
Sisters and brothers;
Father, we thank You."	"Father, we thank You
For Your love in Jesus today,
Giving us hope for tomorrow
Through joy and sorrow;
Father, we thank You."	""	""	""	""
"SDAH_567"	"567. Have Thine Own Way, Lord"	""	"SDA Hymnal (SDAH)"	"Have Thine own way, Lord!
Have Thine own way!
Thou art the Potter,
I am the clay.
Mold me and make me
After Thy will,
while I am waiting,
Yielded and still."	"Have Thine own way, Lord!
Have Thine own way!
Search me and try me,
Master, today!
Whiter than snow, Lord,
Wash me just now,
As in Thy presence
Humbly I bow."	"Have Thine own way, Lord!
Have Thine own way!
Wounded and weary
Help me, I pray!
Power — all power —
Surely is Thine!
Touch me and heal me,
Savior divine!"	"Have Thine own way, Lord!
Have Thine own way!
Hold o'er my being
Absolute sway!
Fill with thy Spirit
Till all shall see
Christ only, always,
Living in me!"	""	""	""	""
"SDAH_568"	"568. Make Me a Captive, Lord"	""	"SDA Hymnal (SDAH)"	"Make me a captive, Lord,
And then I shall be free;
Force me to render up my sword,
And I shall conqueror be.
I sink in life's alarms
When by myself I stand;
Imprison me within Thine arms,
And strong shall be my hand."	"My heart is weak and poor
Until it amaster find;
It has no spring of action sure —
It varies with the wind.
It cannot freely move
Till Thou has wrought its chain;
Enslave it with Thy matchless love,
And deathless it shall reign."	"My will is not my own
Till Thou hast made it Thine;
If it would reach a monarch's throne
It must its crown resign;
It only stands unbent,
Amid the clashing strife,
When on Thy bosom it has leant,
And found in Thee its life."	""	""	""	""	""
"SDAH_569"	"569. Pass Me Not, O Gentle Savior"	"Fanny J. Crosby, 1868 (1820 - 1915)"	"SDA Hymnal (SDAH)"	"Pass me not, O gentle Savior,
Hear my humble cry;
While on others Thou art calling,
Do not pass me by."	"Savior, Savior, hear my humble cry,
While on others Thou art calling,
Do not pass me by."	"Let me at Thy throne of mercy
Find a sweet relief;
Kneeling there in deep contrition,
Help my unbelief."	"Trusting only in thy merit,
Would I seek Thy face;
Heal my wounded, broken spirit,
Save me by Thy grace."	"Thou the spring of all my comfort,
More than life to me;
Whom have I on earth beside Thee?
Whom in heaven but Thee?"	""	""	""
"SDAH_570"	"570. Not I, But Christ"	""	"SDA Hymnal (SDAH)"	"Not I, but Christ, be honored, loved, exalted;
Not I, but Christ, be seen, be known, be heard;
Not I, but Christ, in every look and action,
Not I, but Christ, in every thought and word."	"Not I, but Christ, to gently soothe in sorrow,
Not I, but Christ, to wipe the falling tear;
Not I, but Christ, to lift the weary burden;
Not I, but Christ, to hush away all fear."	"Christ, only Christ! No idle words e'er falling,
Christ, only Christ; no needless bustling sound;
Christ, only Christ, no self important bearing;
Christ, only Christ, no trace of ""I"" be found."	"Not I, but Christ, my every need supplying,
Not I, but Christ, my strength and health to be;
Christ, only Christ, for body, soul, and spirit,
Christ, only Christ, here and eternally."	""	""	""	""
"SDAH_571"	"571. What Does the Lord Require?"	""	"SDA Hymnal (SDAH)"	"What does the Lord require for praise and offering?
What sacrifice, desire or tribute bid you bring?
Do justly; Love mercy; Walk humbly with your God."	"Rulers of men, give ear! should you not justice show?
Will God your pleading hear, while crime and cruelty grow?
Do justly; Love mercy; walk humbly with your God."	"How shall our life fulfill God's law so hard and high?
Let Christ endue our will with grace to fortify.
Then justly, in mercy we'll humbly walk with God."	""	""	""	""	""
"SDAH_572"	"572. Give of Your Best to the Master"	""	"SDA Hymnal (SDAH)"	"Give of your best to the Master,
Give of the strength of your youth;
Throw your soul's fresh, glowing ardor
Into the battle for truth.
Jesus has set the example —
Dauntless was He, young and brave;
Give Him your loyal devotion,
Give Him the best that you have."	"Give of your best to the Master,
Give of the strength of your youth;
Clad in salvation's full armor,
Join in the battle for truth."	"Give of your best to the Master,
Give Him first place in your heart;
Give Him first place in your service,
Consecrate every part.
Give, and to you shall be given —
God His beloved Son gave;
Gratefully seeking to serve Him,
Give Him the best that you have."	"Give of your best to the Master,
Naught else is worthy His love;
He gave Himself for your ransom,
Gave up His glory above;
Laid down His life without murmur,
You from sin's ruin to save;
Give Him your heart's adoration,
Give Him the best that you have."	""	""	""	""
